anio_enfr,region,grupo_edad_amp,sexo,defun_n,defun_mean,lx,nLx,ndx,nMx,nqx,Tx,ex,avp_dm
2005,Centro,20 a 29,Mujer,37,2.46666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,148.994002379769
2005,Centro,20 a 29,Varón,26,1.73333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,94.7380588040725
2005,Centro,30 a 44,Mujer,124,8.26666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,419.244723205502
2005,Centro,30 a 44,Varón,145,9.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,438.273618017375
2005,Centro,45 a 59,Mujer,670,44.6666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1627.67853567695
2005,Centro,45 a 59,Varón,1166,77.7333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,2442.881047729
2005,Centro,60 a 74,Mujer,2770,184.666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,4262.38108204331
2005,Centro,60 a 74,Varón,3761,250.733333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,4724.41831547678
2005,Centro,75+,Mujer,4708,313.866666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,3676.75348495347
2005,Centro,75+,Varón,3597,239.8,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,2229.71457572296
2005,Cuyo,20 a 29,Mujer,6,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
2005,Cuyo,20 a 29,Varón,5,0.416666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,22.7735718279021
2005,Cuyo,30 a 44,Mujer,22,1.83333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,92.977660388317
2005,Cuyo,30 a 44,Varón,25,2.08333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,94.4555211244342
2005,Cuyo,45 a 59,Mujer,193,16.0833333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,586.08574139114
2005,Cuyo,45 a 59,Varón,284,23.6666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,743.758809557286
2005,Cuyo,60 a 74,Mujer,715,59.5833333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1375.27187439574
2005,Cuyo,60 a 74,Varón,876,73,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1375.49536172483
2005,Cuyo,75+,Mujer,751,62.5833333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,733.124964740881
2005,Cuyo,75+,Varón,560,46.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,433.917209620816
2005,NEA,20 a 29,Mujer,6,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
2005,NEA,20 a 29,Varón,4,0.333333333333333,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,18.2188574623216
2005,NEA,30 a 44,Mujer,28,2.33333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,118.335204130585
2005,NEA,30 a 44,Varón,25,2.08333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,94.4555211244342
2005,NEA,45 a 59,Mujer,167,13.9166666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,507.131185556064
2005,NEA,45 a 59,Varón,205,17.0833333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,536.868154786069
2005,NEA,60 a 74,Mujer,480,40,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,923.259440153785
2005,NEA,60 a 74,Varón,491,40.9166666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,770.968290647135
2005,NEA,75+,Mujer,501,41.75,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,489.075375945648
2005,NEA,75+,Varón,335,27.9166666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,259.575473612452
2005,NOA1,20 a 29,Mujer,12,1.33333333333333,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,80.5372985836587
2005,NOA1,20 a 29,Varón,8,0.888888888888889,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,48.5836198995244
2005,NOA1,30 a 44,Mujer,11,1.22222222222222,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,61.9851069255447
2005,NOA1,30 a 44,Varón,25,2.77777777777778,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,125.940694832579
2005,NOA1,45 a 59,Mujer,106,11.7777777777778,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,429.18886761631
2005,NOA1,45 a 59,Varón,167,18.5555555555556,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,583.134841296088
2005,NOA1,60 a 74,Mujer,365,40.5555555555556,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,936.082487933699
2005,NOA1,60 a 74,Varón,383,42.5555555555556,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,801.848894277944
2005,NOA1,75+,Mujer,371,41.2222222222222,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,482.892786362835
2005,NOA1,75+,Varón,283,31.4444444444444,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,292.377548387359
2005,NOA2,20 a 29,Mujer,3,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
2005,NOA2,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,NOA2,30 a 44,Mujer,7,1.16666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,59.1676020652927
2005,NOA2,30 a 44,Varón,9,1.5,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,68.0079752095926
2005,NOA2,45 a 59,Mujer,58,9.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,352.258787571877
2005,NOA2,45 a 59,Varón,80,13.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,419.019047637908
2005,NOA2,60 a 74,Mujer,141,23.5,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,542.414921090349
2005,NOA2,60 a 74,Varón,155,25.8333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,486.762057231389
2005,NOA2,75+,Mujer,172,28.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,335.812234182241
2005,NOA2,75+,Varón,121,20.1666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,187.514222728995
2005,Patagonia Norte,20 a 29,Mujer,2,0.222222222222222,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,13.4228830972765
2005,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,Patagonia Norte,30 a 44,Mujer,6,0.666666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,33.8100583230244
2005,Patagonia Norte,30 a 44,Varón,6,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2005,Patagonia Norte,45 a 59,Mujer,48,5.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,194.349675901725
2005,Patagonia Norte,45 a 59,Varón,64,7.11111111111111,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,223.476825406884
2005,Patagonia Norte,60 a 74,Mujer,116,12.8888888888889,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,297.494708493998
2005,Patagonia Norte,60 a 74,Varón,209,23.2222222222222,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,437.562451446711
2005,Patagonia Norte,75+,Mujer,234,26,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,304.573886816451
2005,Patagonia Norte,75+,Varón,171,19,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,176.666292488475
2005,Patagonia Sur,20 a 29,Mujer,2,0.222222222222222,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,13.4228830972765
2005,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2005,Patagonia Sur,30 a 44,Mujer,3,0.333333333333333,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,16.9050291615122
2005,Patagonia Sur,30 a 44,Varón,6,0.666666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,30.225766759819
2005,Patagonia Sur,45 a 59,Mujer,20,2.22222222222222,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,80.9790316257188
2005,Patagonia Sur,45 a 59,Varón,32,3.55555555555556,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,111.738412703442
2005,Patagonia Sur,60 a 74,Mujer,60,6.66666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,153.876573358964
2005,Patagonia Sur,60 a 74,Varón,93,10.3333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,194.704822892556
2005,Patagonia Sur,75+,Mujer,73,8.11111111111111,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,95.0166399042776
2005,Patagonia Sur,75+,Varón,59,6.55555555555556,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,60.9550365895908
2009,Centro,20 a 29,Mujer,30,2,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,120.805947875488
2009,Centro,20 a 29,Varón,27,1.8,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,98.3818302965369
2009,Centro,30 a 44,Mujer,126,8.4,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,426.006734870107
2009,Centro,30 a 44,Varón,135,9,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,408.047851257556
2009,Centro,45 a 59,Mujer,641,42.7333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,1557.22677816257
2009,Centro,45 a 59,Varón,950,63.3333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,1990.34047628006
2009,Centro,60 a 74,Mujer,2051,136.733333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,3156.00851959236
2009,Centro,60 a 74,Varón,2866,191.066666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,3600.15498329074
2009,Centro,75+,Mujer,3765,251,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,2940.30944580497
2009,Centro,75+,Varón,2855,190.333333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,1769.7623335249
2009,Cuyo,20 a 29,Mujer,6,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
2009,Cuyo,20 a 29,Varón,6,0.5,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,27.3282861934825
2009,Cuyo,30 a 44,Mujer,26,2.16666666666667,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,109.882689549829
2009,Cuyo,30 a 44,Varón,39,3.25,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,147.350612954117
2009,Cuyo,45 a 59,Mujer,161,13.4166666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,488.910903440277
2009,Cuyo,45 a 59,Varón,242,20.1666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,633.766309552335
2009,Cuyo,60 a 74,Mujer,676,56.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,1300.25704488325
2009,Cuyo,60 a 74,Varón,886,73.8333333333333,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1391.197363571
2009,Cuyo,75+,Mujer,857,71.4166666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,836.60199039006
2009,Cuyo,75+,Varón,645,53.75,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,499.779643223976
2009,NEA,20 a 29,Mujer,5,0.416666666666667,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,25.1679058073934
2009,NEA,20 a 29,Varón,5,0.416666666666667,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,22.7735718279021
2009,NEA,30 a 44,Mujer,33,2.75,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,139.466490582476
2009,NEA,30 a 44,Varón,31,2.58333333333333,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,117.124846194298
2009,NEA,45 a 59,Mujer,174,14.5,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,528.388181357815
2009,NEA,45 a 59,Varón,200,16.6666666666667,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,523.773809547385
2009,NEA,60 a 74,Mujer,500,41.6666666666667,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,961.728583493526
2009,NEA,60 a 74,Varón,531,44.25,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,833.77629803183
2009,NEA,75+,Mujer,599,49.9166666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,584.742814753379
2009,NEA,75+,Varón,367,30.5833333333333,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,284.370742733642
2009,NOA1,20 a 29,Mujer,4,0.444444444444444,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,26.8457661945529
2009,NOA1,20 a 29,Varón,2,0.222222222222222,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,12.1459049748811
2009,NOA1,30 a 44,Mujer,17,1.88888888888889,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,95.7951652485691
2009,NOA1,30 a 44,Varón,19,2.11111111111111,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,95.71492807276
2009,NOA1,45 a 59,Mujer,140,15.5555555555556,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,566.853221380032
2009,NOA1,45 a 59,Varón,182,20.2222222222222,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,635.512222250827
2009,NOA1,60 a 74,Mujer,381,42.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,977.116240829423
2009,NOA1,60 a 74,Varón,482,53.5555555555556,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,1009.11531864744
2009,NOA1,75+,Mujer,435,48.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,566.195046004942
2009,NOA1,75+,Varón,334,37.1111111111111,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,345.067495269887
2009,NOA2,20 a 29,Mujer,3,0.5,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,30.201486968872
2009,NOA2,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,NOA2,30 a 44,Mujer,6,1,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,50.7150874845366
2009,NOA2,30 a 44,Varón,10,1.66666666666667,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,75.5644168995474
2009,NOA2,45 a 59,Mujer,46,7.66666666666667,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,279.37765910873
2009,NOA2,45 a 59,Varón,59,9.83333333333333,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,309.026547632957
2009,NOA2,60 a 74,Mujer,98,16.3333333333333,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,376.997604729462
2009,NOA2,60 a 74,Varón,159,26.5,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,499.323658708328
2009,NOA2,75+,Mujer,125,20.8333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,244.049588795233
2009,NOA2,75+,Varón,91,15.1666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,141.023093126765
2009,Patagonia Norte,20 a 29,Mujer,1,0.111111111111111,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,6.71144154863823
2009,Patagonia Norte,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,Patagonia Norte,30 a 44,Mujer,7,0.777777777777778,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,39.4450680435284
2009,Patagonia Norte,30 a 44,Varón,4,0.444444444444444,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,20.1505111732126
2009,Patagonia Norte,45 a 59,Mujer,48,5.33333333333333,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,194.349675901725
2009,Patagonia Norte,45 a 59,Varón,74,8.22222222222222,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,258.39507937671
2009,Patagonia Norte,60 a 74,Mujer,149,16.5555555555556,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,382.126823841428
2009,Patagonia Norte,60 a 74,Varón,208,23.1111111111111,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,435.468851200554
2009,Patagonia Norte,75+,Mujer,240,26.6666666666667,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,312.383473657899
2009,Patagonia Norte,75+,Varón,204,22.6666666666667,55636.05915,517316.6473,55636.05915,0.366783731,1.670237258,517316.6473,9.29822592044606,210.759787530111
2009,Patagonia Sur,20 a 29,Mujer,1,0.111111111111111,98811.82099,985384.112,554.2021422,0.00112489,0.005616543,5968527.848,60.4029739377441,6.71144154863823
2009,Patagonia Sur,20 a 29,Varón,0,0,98328.4754,976558.0921,1330.8954562,0.002725516,0.013581297,5374297.4334,54.6565723869649,0
2009,Patagonia Sur,30 a 44,Mujer,5,0.555555555555556,98257.61885,1463276.6876,1665.6169761,0.003419359,0.017044303,4983143.736,50.7150874845366,28.1750486025203
2009,Patagonia Sur,30 a 44,Varón,4,0.444444444444444,96997.57994,1436489.7606,2769.5777356,0.005793675,0.02882304,4397739.3413,45.3386501397284,20.1505111732126
2009,Patagonia Sur,45 a 59,Mujer,20,2.22222222222222,96592.00187,1415516.6138,5421.509894,0.011552436,0.057145306,3519867.0484,36.4405642315735,80.9790316257188
2009,Patagonia Sur,45 a 59,Varón,28,3.11111111111111,94228.0022,1358291.4631,9156.146755,0.020441298,0.10024004,2961249.5807,31.4264285728431,97.7711111155118
2009,Patagonia Sur,60 a 74,Mujer,50,5.55555555555556,91170.49198,1251932.9914,18403.736582,0.045064619,0.216189882,2104350.4346,23.0814860038446,128.230477799137
2009,Patagonia Sur,60 a 74,Varón,96,10.6666666666667,85071.85545,1085641.4703,29435.796303,0.084733955,0.392553911,1602958.1176,18.8424022154086,200.985623631025
2009,Patagonia Sur,75+,Mujer,93,10.3333333333333,72766.7554,852417.4432,72766.7554,0.257995941,1.428550155,852417.4432,11.7143802621712,121.048596042436
